37511,天津市君安顺汽车销售有限公司,022-65355638,天津市东丽区军粮城示范镇西侧原滨海钢材城,天津,天津市,骏铃/骏铃,骏铃E3/骏铃V3
37509,天津市超达商贸有限公司,022-29229508,天津市宝坻区津围公路26号,天津,天津市,骏铃/骏铃,骏铃E3/骏铃V3
37510,天津津皖江淮汽车销售有限公司,022-68690666,天津市静海经济开发区新区金海道2号,天津,天津市,骏铃/骏铃,骏铃E3/骏铃V3
37272,天津永恒信汽车销售有限公司,022-25365858,天津市东丽区津塘公路天钢集团对面（红绿灯）,天津,天津市,骏铃/骏铃,骏铃E3/骏铃V3
37271,天津市君安顺汽车销售有限公司,022-65355638,天津市东丽区军粮城示范镇西侧原滨海钢材城,天津,天津市,骏铃/骏铃,骏铃E3/骏铃V3
37270,天津津皖江淮汽车销售有限公司,022-68690666,天津市静海经济开发区新区金海道2号,天津,天津市,骏铃/骏铃,骏铃E3/骏铃V3
37269,天津市超达商贸有限公司,022-29229508,天津市宝坻区津围公路26号,天津,天津市,骏铃/骏铃,骏铃E3/骏铃V3
39270,天津市海北汽车销售服务有限公司,022-26983698,天津市北辰区双街镇郎元车城内,天津,天津市,康铃/康铃/康铃,康铃K5/康铃H3/康铃X5
39269,天津市金贸盛汽车销售有限公司,022-86995998,天津市北辰区津围公路宜兴埠科技园华北集团对面金贸盛汽贸园内,天津,天津市,康铃/康铃/康铃,康铃K5/康铃H3/康铃X5
43016,天津鑫畅启汽车销售有限公司,022-26747918,天津市武清区东蒲洼街道南东路243号,天津,天津市,格尔发,格尔发A系
32176,天津金水湾国际贸易有限公司,022-60608171,天津市天津港保税区海滨15路197号913室,天津,天津市,格尔发,格尔发A系
32175,天津鑫格尔发汽车贸易有限公司,022-22739999,天津市蓟县邦均镇南4公里宝平公路东侧,天津,天津市,格尔发,格尔发A系
38193,天津市庞越贸易有限公司,022-27619000,天津市西青区杨柳青镇104国道（兴达配货中心北10米）,天津,天津市,格尔发,格尔发A系
39108,天津同创汽车运输服务有限公司,13122186478,天津市西青区中北镇雷庄花卉市场A区056-3号,天津,天津市,格尔发,格尔发A系
39128,天津市圣强汽车销售有限公司,18222253336,天津市滨海新区西邻村2-4-301,天津,天津市,格尔发,格尔发A系
31987,天津玺迪众翊国际贸易有限公司,15522810875,天津市自贸区（东疆保税港区）洛阳道601号（海丰物流园7区2单元-169）,天津,天津市,格尔发,格尔发K系
31986,天津鑫格尔发汽车贸易有限公司,022-22814000,天津市蓟县桑梓镇赵汉林村东,天津,天津市,格尔发,格尔发K系
38821,天津市津东格尔发汽车销售有限公司,022-84980607,天津市东丽区军粮城新市镇滨海钢材城门口,天津,天津市,格尔发,格尔发K系
40106,天津天逸瑞祥汽车销售有限公司,13622008855,天津市北辰区宜兴阜镇津围公路,天津,天津市,格尔发,格尔发K系
42989,重庆百事达汽车有限公司瑞风专营店,"023-86831777/023-88502555",重庆市江北区五里店五红路2号,重庆,重庆市,瑞风,瑞风M6
42377,重庆瀚新鸿睿汽车销售服务有限公司 ,023－68616886 ；18996411777,重庆市九龙坡区经纬大道1095号,重庆,重庆市,瑞风/瑞风/瑞风/瑞风/瑞风/iEV/iEV/iEV/iEV,瑞风S7/瑞风S3/瑞风S2/瑞风S2mini/瑞风S5/iEV4/iEV6E/iEV7/iEV7S
42378,重庆恒永汽车销售有限公司,023-62926300 ,重庆市南岸区学府大道42号附3号第一层商业门市,重庆,重庆市,瑞风/瑞风/瑞风/瑞风/瑞风/iEV/iEV/iEV,瑞风S7/瑞风S3/瑞风S2/瑞风S2mini/瑞风S5/iEV4/iEV6E/iEV7
42772,重庆市创瑞汽车销售服务有限公司,023—52686977,重庆市开州区南山东路560号,重庆,重庆市,瑞风/瑞风/瑞风/瑞风/瑞风/和悦/和悦,瑞风S7/瑞风S3/瑞风S2/瑞风S2mini/瑞风S5/和悦/和悦A30
42373,重庆百事达汽车有限公司瑞风专营店,"023-86831777/
023-88502555",重庆市江北区五里店五红路2号,重庆,重庆市,瑞风/瑞风/瑞风/瑞风/瑞风/瑞风/瑞风/瑞风/瑞风/瑞风/和悦/和悦/iEV/iEV/iEV/星锐/星锐/星锐,瑞风S7/瑞风A60/瑞风S3/瑞风S2/瑞风S2mini/瑞风S5/瑞风M3/瑞风M3/瑞风M5/瑞风M4/和悦/和悦A30/iEV4/iEV6E/iEV7/星锐/星锐/星锐
42374,重庆百事达汽车有限公司万州分公司,023－85731113,重庆市万州区沙龙路三段890号,重庆,重庆市,瑞风/瑞风/瑞风/瑞风/瑞风/和悦/和悦,瑞风S7/瑞风S3/瑞风S2/瑞风S2mini/瑞风S5/和悦/和悦A30
42375,重庆市华茂汽车销售有限公司,023-89081717,重庆市渝中区长江一路76号,重庆,重庆市,瑞风/瑞风/瑞风/瑞风/瑞风/和悦/和悦,瑞风S7/瑞风S3/瑞风S2/瑞风S2mini/瑞风S5/和悦/和悦A30
43006,重庆市启翔汽车销售有限公司,023-43767878,重庆市大足区棠香街道五星大道中段152号,重庆,重庆市,瑞风/瑞风/瑞风/瑞风/瑞风/瑞风,瑞风S7/瑞风A60/瑞风S3/瑞风S2/瑞风S2mini/瑞风S5
42376,重庆奥格汽车销售有限公司,023-62775042,重庆市南岸区静丹苑2号,重庆,重庆市,瑞风/瑞风/星锐/星锐/星锐,瑞风M5/瑞风M4/星锐/星锐/星锐
37757,重庆市万州区木源汽车维修有限公司,023-58828588,重庆市万州区沙龙路三段万全小区,重庆,重庆市,帅铃/帅铃/帅铃,帅铃H/帅铃W/帅铃K
37756,重庆奥信汽车销售有限公司,023-62600342,重庆市巴南区渝南大道20号西部国际汽车城内,重庆,重庆市,帅铃/帅铃/帅铃,帅铃H/帅铃W/帅铃K
39437,重庆鑫壕汽车销售服务有限公司,023-62853618,重庆市巴南区渝南汽车超市C3-1-2,重庆,重庆市,帅铃/康铃/康铃/康铃,帅铃X/康铃K5/康铃H3/康铃X5
37896,重庆恒永汽车销售有限公司,023-62925011,重庆市经开区学府大道42号,重庆,重庆市,帅铃,帅铃T6
40112,重庆嘉川汇洋汽车销售有限公司,023-89062936,重庆市渝北区金渝大道99号汽博中心,重庆,重庆市,帅铃,帅铃T6
40090,重庆田平汽车销售有限公司,023-62410801,重庆市巴南区渝南大道20号西部国际汽车城二号2239、2240号,重庆,重庆市,帅铃/骏铃/康铃,工程类/工程类/工程类
37631,重庆正强汽车销售有限公司,023-62816487,重庆巴南区渝南大道20号3号楼南侧,重庆,重庆市,骏铃/骏铃,骏铃E3/骏铃V3
